|Run	|Epoch	$RunName	#PerTrialMSec	#ACCPos	#ACCNeg	#Gated	#Should	#Match	#Rew	#ACCPosVM_RT	#ACCPosVM_ActAvg	#VMatrixGo_ActAvg	#VGPi_ActMAvg	#VGPi_ActMMax	#VGPi_MaxGeM	#VGPePr_ActMAvg	#VGPePr_ActMMax	#VGPePr_MaxGeM	#VGPeAk_ActMAvg	#VGPeAk_ActMMax	#VGPeAk_MaxGeM	#VSTN_ActMAvg	#VSTN_ActMMax	#VSTN_MaxGeM	#VMatrixGo_ActMAvg	#VMatrixGo_ActMMax	#VMatrixGo_MaxGeM	#VMatrixNo_ActMAvg	#VMatrixNo_ActMMax	#VMatrixNo_MaxGeM	#ACCPosPT_ActMAvg	#ACCPosPT_ActMMax	#ACCPosPT_MaxGeM	#ACCPosVM_ActMAvg	#ACCPosVM_ActMMax	#ACCPosVM_MaxGeM	#Urgency_ActMAvg	#Urgency_ActMMax	#Urgency_MaxGeM
0	0	Base_000	0	0.45913967278784185	0.5123158124706606	0.1796875	0.4140625	0.578125	-0.0078125	0.6243269179876034	0.022951781749725342	0.37812140583992004	0.5465372800827026	0.6842686384916306	0.5785093232989311	0.40138325095176697	0.5783475190401077	1.0029562339186668	0.37446290254592896	0.3468451201915741	0.41709671914577484	0.10938988626003265	0.3864947780966759	1.6851623579859734	0.25239136815071106	0.7180952280759811	1.2021034583449364	0.3069976270198822	0.7883811220526695	1.4407791271805763	0.027841102331876755	0	0	0.05627040937542915	0.41267646104097366	1.884539157152176	0.20000000298023224	0	0
0	1	Base_000	7.278333	0.5088979979473152	0.5006135327930679	0.0859375	0.515625	0.5546875	0.0703125	0.6587499959601296	0.014981701970100403	0.35514233261346817	0.4032471776008606	0.6659108176827431	0.5758637934923172	0.212753564119339	0.531269408762455	0.9991942718625069	0.18428438901901245	0.39040809124708176	0.41738176345825195	0.08857759088277817	0.3677903786301613	1.6855854392051697	0.24516698718070984	0.6988810822367668	1.1535250097513199	0.33954644203186035	0.8131542131304741	1.4852411150932312	0.02917284518480301	0	0	0.0335732065141201	0.3823552876710892	1.8518455401062965	0.20000000298023224	0	0
0	2	Base_000	6.98802	0.4791664597869385	0.46866420616424875	0.0703125	0.4765625	0.59375	0.0703125	0.6543749962002039	0.013746611773967743	0.35419776290655136	0.36316683888435364	0.6716311872005463	0.5779846534132957	0.1575213074684143	0.5608489438891411	1.0031118094921112	0.13013459742069244	0.3938344568014145	0.41834191232919693	0.07856818288564682	0.38873034715652466	1.6902590617537498	0.24054765701293945	0.6465167328715324	1.1252382472157478	0.35667675733566284	0.8054700866341591	1.5053386241197586	0.029059207066893578	0	0	0.023057932034134865	0.35814090073108673	1.8108544126152992	0.20000000298023224	0	0
0	3	Base_000	6.312546	0.4985454483758076	0.47962436169109424	0.1640625	0.5078125	0.640625	0.1484375	0.6253409053791653	0.022024810314178467	0.3660619705915451	0.3487512469291687	0.6633987277746201	0.5753283128142357	0.14133918285369873	0.5407655760645866	0.9972626194357872	0.111465223133564	0.36750084161758423	0.41708430647850037	0.07300327718257904	0.3644772544503212	1.676151193678379	0.24333836138248444	0.632796511054039	1.1330920606851578	0.3611273169517517	0.8010671809315681	1.4988375753164291	0.03314296528697014	0	0	0.020960817113518715	0.3955112099647522	1.8508532866835594	0.20000000298023224	0	0
0	4	Base_000	6.188759	0.5520956284035492	0.4862432359132072	0.4296875	0.5625	0.8359375	0.3984375	0.5844520563132143	0.04242213815450668	0.40770697593688965	0.33940285444259644	0.6554586514830589	0.5742413178086281	0.13689623773097992	0.5673927217721939	0.9962165728211403	0.10010474920272827	0.3223078027367592	0.415810763835907	0.06930595636367798	0.3355034664273262	1.6858115494251251	0.2551567256450653	0.6731841713190079	1.2024995237588882	0.3569808900356293	0.8146457597613335	1.4920340403914452	0.04277707263827324	0	0	0.026422377675771713	0.44136831909418106	1.8934796527028084	0.20000000298023224	0	0
0	5	Base_000	6.173652	0.5240565206768224	0.5304986964183627	0.4296875	0.4765625	0.84375	0.3203125	0.5713157916539594	0.047807544469833374	0.42584898322820663	0.3338868319988251	0.6573916152119637	0.5773402750492096	0.1333046406507492	0.5460314154624939	1.001516915857792	0.09171119332313538	0.2738894894719124	0.41664911806583405	0.07089109718799591	0.37179797887802124	1.68909952044487	0.2741153836250305	0.7150529101490974	1.2383923530578613	0.36390647292137146	0.8242212757468224	1.5173262730240822	0.05152352154254913	0	0	0.030883559957146645	0.5159441605210304	1.9567448198795319	0.20000000298023224	0	0
0	6	Base_000	6.240574	0.45700218093406875	0.4463587414502399	0.4453125	0.515625	0.8828125	0.3984375	0.5513888854119513	0.05050680786371231	0.42538982629776	0.33308908343315125	0.65931835770607	0.5758636221289635	0.13424204289913177	0.562134139239788	0.9997765198349953	0.09076885879039764	0.29705760627985	0.4163191393017769	0.07074504345655441	0.37361764907836914	1.6885769441723824	0.28208017349243164	0.7267065048217773	1.2787633836269379	0.3621204197406769	0.8281294330954552	1.5387080237269402	0.057011160999536514	0	0	0.033097509294748306	0.47131191194057465	1.9174780324101448	0.20000000298023224	0	0
0	7	Base_000	6.183474	0.5105907920733443	0.4916904119963874	0.5	0.5234375	0.8828125	0.40625	0.558186812387718	0.06048261374235153	0.4394199252128601	0.3270984888076782	0.6537037044763565	0.5750437900424004	0.13259315490722656	0.5836982429027557	0.9987592622637749	0.0864090546965599	0.2523871809244156	0.4155338183045387	0.06840477883815765	0.3835541233420372	1.6810984313488007	0.29294225573539734	0.7249512746930122	1.3137351348996162	0.3576972484588623	0.8339742049574852	1.5296869948506355	0.06460277736186981	0	0	0.03806078061461449	0.5394993275403976	1.9648281931877136	0.20000000298023224	0	0
0	8	Base_000	6.141621	0.5203206461810623	0.46805985321771004	0.5859375	0.5546875	0.921875	0.4765625	0.5409999989800983	0.06884077191352844	0.4384614825248718	0.3258165121078491	0.6527943909168243	0.5747110545635223	0.1345289796590805	0.5541439354419708	0.9971639513969421	0.0882939025759697	0.234354630112648	0.4156969115138054	0.06797900795936584	0.39896146953105927	1.6922279745340347	0.29409781098365784	0.747384324669838	1.357294425368309	0.3507709205150604	0.8433183282613754	1.5335600823163986	0.07095926254987717	0	0	0.04257744923233986	0.5453254356980324	1.9755828902125359	0.20000000298023224	0	0
0	9	Base_000	6.160373	0.49997164351998435	0.49533873284235597	0.546875	0.53125	0.9375	0.46875	0.522345675362481	0.06934793293476105	0.42191046476364136	0.32383963465690613	0.6553938910365105	0.5746896117925644	0.13821320235729218	0.5606899112462997	0.9982258379459381	0.09168379008769989	0.25393280386924744	0.41607441008090973	0.06696169823408127	0.35809967666864395	1.6818333119153976	0.29266953468322754	0.7060063928365707	1.3604359105229378	0.33960020542144775	0.8435198962688446	1.5616678968071938	0.07377750426530838	0	0	0.04588001221418381	0.5494639053940773	1.9372789338231087	0.20000000298023224	0	0
0	10	Base_000	6.24447	0.4964761933497357	0.5128321107622469	0.5546875	0.484375	0.8828125	0.3671875	0.5217901210726044	0.06962107121944427	0.431427463889122	0.32283228635787964	0.654952235519886	0.5760759189724922	0.13823294639587402	0.5600001215934753	1.0000908970832825	0.09263039380311966	0.27040206640958786	0.41667188704013824	0.06808597594499588	0.3910650461912155	1.6986538767814636	0.2936566472053528	0.7370412275195122	1.400603473186493	0.3386572599411011	0.8538894578814507	1.5934911742806435	0.0763784870505333	0	0	0.04752814397215843	0.5348679795861244	1.9431430995464325	0.20000000298023224	0	0
0	11	Base_000	6.29047	0.5112943050771719	0.4913925429827941	0.4375	0.4921875	0.8984375	0.390625	0.5087692269912133	0.06223967671394348	0.4101974666118622	0.32754209637641907	0.6601846292614937	0.5748697966337204	0.1388915628194809	0.5509893223643303	0.9980183988809586	0.10096839815378189	0.27739979326725006	0.4166768863797188	0.06629856675863266	0.37074654549360275	1.6888620033860207	0.2824416756629944	0.7585707157850266	1.4045963883399963	0.3402310311794281	0.8691995069384575	1.6227989569306374	0.07328877598047256	0	0	0.044473107904195786	0.5313976109027863	1.910431146621704	0.20000000298023224	0	0
0	12	Base_000	6.185581	0.5054242031201284	0.5165411834404949	0.515625	0.5078125	0.9296875	0.4375	0.5090666608015696	0.07120821624994278	0.4214073494076729	0.32599058747291565	0.6506597548723221	0.5751873701810837	0.1391451507806778	0.5922614112496376	0.9989914894104004	0.0994964987039566	0.27669302374124527	0.4166867434978485	0.06611739099025726	0.38095951825380325	1.6855651885271072	0.2811334729194641	0.7168455943465233	1.3862648084759712	0.3377004563808441	0.8687118589878082	1.6290858015418053	0.07494781166315079	0	0	0.04545971378684044	0.5139234364032745	1.914879396557808	0.20000000298023224	0	0
0	13	Base_000	6.135152	0.4846962160563635	0.4885782010500179	0.5546875	0.5390625	0.9375	0.4765625	0.5099382687498022	0.07768979668617249	0.4348038285970688	0.31983596086502075	0.6402364000678062	0.5727749764919281	0.14031538367271423	0.5872582793235779	0.9953417256474495	0.09703952819108963	0.25956954061985016	0.41565531492233276	0.0660092756152153	0.37932297587394714	1.6829233914613724	0.2909734845161438	0.7404776439070702	1.436629295349121	0.33138278126716614	0.8551601618528366	1.615687109529972	0.07777076959609985	0	0	0.04974447935819626	0.5238750874996185	1.9409744814038277	0.20000000298023224	0	0
0	14	Base_000	5.886538	0.4949013366785948	0.5366028185344476	0.484375	0.4453125	0.8828125	0.328125	0.5119285672903061	0.06859441101551056	0.4054069370031357	0.3250787854194641	0.6546618938446045	0.5737573876976967	0.1393687129020691	0.5742645338177681	0.9958955869078636	0.10398564487695694	0.298231340944767	0.41621172428131104	0.0662430003285408	0.3788842409849167	1.6860230937600136	0.28013190627098083	0.7331282198429108	1.4255872890353203	0.3336530923843384	0.8760967403650284	1.6662764176726341	0.07638202607631683	0	0	0.04752408340573311	0.4914141595363617	1.9012054800987244	0.20000000298023224	0	0
0	15	Base_000	6.833027	0.5184296045754309	0.49367556217475794	0.546875	0.546875	0.9375	0.484375	0.49370129658030226	0.0805273950099945	0.45182760059833527	0.3196200728416443	0.6486544609069824	0.5752429589629173	0.13768073916435242	0.5661787912249565	0.9994168803095818	0.09696879982948303	0.25167494267225266	0.4162706881761551	0.06697089225053787	0.3818146511912346	1.6863416284322739	0.2964276969432831	0.7779294475913048	1.4786137640476227	0.3397020399570465	0.8671336472034454	1.6405160576105118	0.0790187418460846	0	0	0.05066898092627525	0.5792738646268845	1.9498514011502266	0.20000000298023224	0	0
0	16	Base_000	9.295071	0.4621388238738291	0.49332319767381705	0.4453125	0.453125	0.9140625	0.3671875	0.5186029374599457	0.0670686885714531	0.4328676611185074	0.3222125768661499	0.660727933049202	0.576366700232029	0.1383446604013443	0.5778072252869606	1.0007215216755867	0.09888529032468796	0.2908066362142563	0.41725489497184753	0.06669153273105621	0.35362614691257477	1.681476779282093	0.29571962356567383	0.7691127955913544	1.4638356938958168	0.34041959047317505	0.861858181655407	1.657214842736721	0.0765346810221672	0	0	0.04784345254302025	0.4777795672416687	1.8837021812796593	0.20000000298023224	0	0
0	17	Base_000	6.020525	0.48793975068838336	0.49712873154931003	0.5234375	0.46875	0.9140625	0.3828125	0.5006493465466932	0.07942140102386475	0.4571670889854431	0.31666672229766846	0.6497871428728104	0.5760181546211243	0.13960471749305725	0.5722028315067291	1.0017569810152054	0.0965166911482811	0.25508370995521545	0.41665906459093094	0.0678371787071228	0.38383521139621735	1.6891009733080864	0.30419087409973145	0.7741816118359566	1.4765597060322762	0.33848080039024353	0.8639912009239197	1.6159851849079132	0.07837281376123428	0	0	0.05247717350721359	0.556512750685215	1.9367818087339401	0.20000000298023224	0	0
0	18	Base_000	6.208195	0.47523479064511776	0.48294320424611215	0.5	0.484375	0.984375	0.46875	0.49768115601677826	0.07816136628389359	0.44144538789987564	0.31645357608795166	0.6429805010557175	0.5748816207051277	0.14003805816173553	0.5884824246168137	0.999454528093338	0.0976889431476593	0.2881690785288811	0.4164121747016907	0.06850888580083847	0.39000121504068375	1.6870303452014923	0.3008349537849426	0.7948008477687836	1.5008968189358711	0.3379581868648529	0.8752331286668777	1.6552017331123352	0.0793573185801506	0	0	0.05259435251355171	0.5003879964351654	1.9100909978151321	0.20000000298023224	0	0
0	19	Base_000	6.14929	0.50989517900598	0.5153876561234938	0.5	0.46875	0.9375	0.40625	0.49797101254048554	0.07197895646095276	0.4511237069964409	0.318499356508255	0.6464410275220871	0.5752681568264961	0.13755720853805542	0.5750880539417267	0.9997852295637131	0.09615170955657959	0.28095368295907974	0.416199691593647	0.06786072254180908	0.3620300143957138	1.682958997786045	0.30221641063690186	0.8139670193195343	1.501119114458561	0.3430290222167969	0.8854069411754608	1.6517983004450798	0.07724295556545258	0	0	0.05128515884280205	0.5386774763464928	1.9432686269283295	0.20000000298023224	0	0
0	20	Base_000	6.202159	0.5229500596469734	0.49411543763562804	0.546875	0.53125	0.953125	0.484375	0.4850649330523107	0.08483417332172394	0.4656401202082634	0.313325971364975	0.6495557203888893	0.5759624317288399	0.14033722877502441	0.584967814385891	1.0017580389976501	0.09261739999055862	0.2389822155237198	0.4165576845407486	0.06746011972427368	0.40571797639131546	1.6904955133795738	0.3139151930809021	0.7954854667186737	1.5229437351226807	0.33727020025253296	0.8758644014596939	1.6232144311070442	0.079618901014328	0	0	0.05420874431729317	0.536505676805973	1.9373668283224106	0.20000000298023224	0	0
0	21	Base_000	6.201512	0.5370710810238961	0.4448580882817623	0.6328125	0.59375	0.9453125	0.5390625	0.47829545187679207	0.09911934286355972	0.5075911581516266	0.3027193248271942	0.63048305362463	0.5733103379607201	0.1428978592157364	0.5685542747378349	0.997219018638134	0.08453700691461563	0.2079794779419899	0.41486218571662903	0.06713385879993439	0.37786681950092316	1.6892938688397408	0.33631446957588196	0.8204772993922234	1.6042328178882599	0.3257792592048645	0.8716969862580299	1.596450112760067	0.08526507019996643	0	0	0.061734918504953384	0.6165297776460648	1.9956738278269768	0.20000000298023224	0	0
0	22	Base_000	6.193611	0.5354908962472109	0.5169546364850248	0.5546875	0.484375	0.9140625	0.3984375	0.48888157504169566	0.08475612848997116	0.4668731763958931	0.30850088596343994	0.6407692059874535	0.5723130404949188	0.141682967543602	0.5817425400018692	0.9936921820044518	0.0915263220667839	0.2666574865579605	0.4148853048682213	0.06613694876432419	0.3658395856618881	1.6894618645310402	0.324527382850647	0.8141890838742256	1.5677855908870697	0.33040064573287964	0.8636090382933617	1.6279469057917595	0.08433496952056885	0	0	0.05801748111844063	0.5109642222523689	1.9296156391501427	0.20000000298023224	0	0
0	23	Base_000	6.251806	0.45739493852306623	0.4924002825136995	0.5078125	0.4921875	0.9375	0.4296875	0.49559999704360963	0.07434981316328049	0.43979017436504364	0.31622931361198425	0.6465225070714951	0.575060710310936	0.1370897889137268	0.5333981364965439	0.9991465285420418	0.09295279532670975	0.2677423730492592	0.4163067415356636	0.06722748279571533	0.37118690460920334	1.697951652109623	0.3133449852466583	0.8022870942950249	1.5254252552986145	0.3445582687854767	0.8539186790585518	1.6708946377038956	0.08163120597600937	0	0	0.05472232401371002	0.5267105773091316	1.917339377105236	0.20000000298023224	0	0
0	24	Base_000	6.149488	0.43915361037579714	0.48945417382537926	0.484375	0.46875	0.96875	0.4375	0.48673912925996643	0.07431889325380325	0.44079941511154175	0.3195481598377228	0.6575481444597244	0.5764379352331161	0.1367892622947693	0.5886387676000595	1.0023348778486252	0.09553475677967072	0.2839415967464447	0.41705692559480667	0.06722968071699142	0.3699633702635765	1.6849984228610992	0.3055105209350586	0.7936693951487541	1.5101555436849594	0.34549686312675476	0.8595569431781769	1.6797585934400558	0.08021973818540573	0	0	0.05187841132283211	0.507095031440258	1.9117886200547218	0.20000000298023224	0	0
0	25	Base_000	6.169711	0.4675597665082023	0.5541470632160781	0.4609375	0.390625	0.9296875	0.3203125	0.5035483851548164	0.0642891451716423	0.42948543280363083	0.32422617077827454	0.65171679854393	0.5753299817442894	0.13457649946212769	0.5400514304637909	0.9982331022620201	0.09622505307197571	0.29737555980682373	0.4163795933127403	0.06856465339660645	0.37914853543043137	1.686919704079628	0.3012353777885437	0.8281421288847923	1.5309952795505524	0.359294593334198	0.871126115322113	1.7182405143976212	0.07666759192943573	0	0	0.04838534817099571	0.4533863663673401	1.8844545260071754	0.20000000298023224	0	0
0	26	Base_000	6.107496	0.5245719489539624	0.5314232124437694	0.5078125	0.484375	0.9453125	0.4296875	0.4794444400403235	0.08366895467042923	0.45418884605169296	0.3202865719795227	0.6467683613300323	0.576028548181057	0.13873866200447083	0.592496395111084	1.0007460787892342	0.0987982451915741	0.28438008576631546	0.41681182384490967	0.06771837919950485	0.3873189315199852	1.6872660517692566	0.29808712005615234	0.7958216443657875	1.5573808252811432	0.34616899490356445	0.8636990040540695	1.700764611363411	0.07886594533920288	0	0	0.05156818404793739	0.5034827664494514	1.9229352921247482	0.20000000298023224	0	0
0	27	Base_000	6.232582	0.5098069480445702	0.4846400274182088	0.5546875	0.546875	0.9453125	0.4921875	0.48072368337919835	0.08432035893201828	0.48108290135860443	0.313866525888443	0.6432183906435966	0.5755565315485001	0.13958942890167236	0.5894094705581665	1.0015834420919418	0.09229132533073425	0.24895770847797394	0.4162098094820976	0.06853781640529633	0.382641926407814	1.6849512681365013	0.31564539670944214	0.8117569163441658	1.5618682578206062	0.34145939350128174	0.8680195212364197	1.6461108848452568	0.08190895617008209	0	0	0.05425161123275757	0.5565761104226112	1.9576622545719147	0.20000000298023224	0	0
0	28	Base_000	6.137666	0.4972016513638664	0.501601777941687	0.5078125	0.4765625	0.921875	0.3984375	0.47195652040882385	0.0805298313498497	0.46698538959026337	0.3125101923942566	0.6465172618627548	0.5752590596675873	0.1414165049791336	0.560335636138916	1.0000532865524292	0.09078731387853622	0.26319171488285065	0.4162283316254616	0.06817188858985901	0.37833187729120255	1.69218360632658	0.31935223937034607	0.8387993350625038	1.6028885021805763	0.33948108553886414	0.8826009705662727	1.708707295358181	0.08090393990278244	0	0	0.054794102907180786	0.5252213031053543	1.9352424293756485	0.20000000298023224	0	0
0	29	Base_000	6.113417	0.4671683491760632	0.4744924920341873	0.453125	0.4453125	0.9609375	0.40625	0.4959999973957355	0.06823191046714783	0.46754685044288635	0.314003586769104	0.6452158987522125	0.5755361840128899	0.1379232555627823	0.5522067472338676	1.0001370534300804	0.09029006958007812	0.27863702178001404	0.4161507487297058	0.06831265985965729	0.3646632507443428	1.6893613040447235	0.3208790719509125	0.8566330224275589	1.5907948315143585	0.34982118010520935	0.8869531229138374	1.698980949819088	0.07709523290395737	0	0	0.052297018468379974	0.5229181051254272	1.9208290725946426	0.20000000298023224	0	0
